Categoria;Fecha_hora;Producto;Precio;URL de la imagen
almacen;09/05/2024, 12:46:25;Leche en Polvo Fortigrow Realidad Aumentada Nido x 370 g.;$5.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27548.jpg
almacen;09/05/2024, 12:46:25;Salsa Filetto Knorr x 340 g.;$ 5.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25539.jpg
almacen;09/05/2024, 12:46:25;Caramelos Menthoplus Cherry x 20 g.;$ 3.575,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1524.jpg
almacen;09/05/2024, 12:46:25;Chocolate con leche Relleno Milka Oreo Lila Go x 37 g.;$1.050,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1536.jpg
almacen;09/05/2024, 12:46:25;Galletitas de Avena con Miel 9 de Oro x 180 g.;$ 990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25629.jpg
almacen;09/05/2024, 12:46:25;Cookies con Chips Chocolate Blanco 9 de Oro x 180 g.;$ 742,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25633.jpg
almacen;09/05/2024, 12:46:25;Chocolate con Leche con Maní Cofler Block x 300 g.;$610,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000004000/4649.jpg
almacen;09/05/2024, 12:46:25;Cafe en Capsulas Cortado La Virginia x 10 Un.;$ 550,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19046.jpg
almacen;09/05/2024, 12:46:25;Caldo de Gallina con Vegetales Knorr x 114 g.;$1.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27508.jpg
almacen;09/05/2024, 12:46:25;Café Tostado y Molido Starbucks Single-Origin Colombia x 250g.;$ 1.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11138.jpg
almacen;09/05/2024, 12:46:25;Alfajor Chocolate Triple Shot x 60 g.;$2.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1985.jpg
almacen;09/05/2024, 12:46:25;Salsa Pomarola Tradicional Knorr x 340 g.;$ 1.910,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25541.jpg
almacen;09/05/2024, 12:46:25;Pure de Tomates Alco x 520 g.;$ 1.432,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000013000/13556.jpg
almacen;09/05/2024, 12:46:25;Azúcar Light Hileret x 250 g.;$2.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8203.jpg
almacen;09/05/2024, 12:46:25;Fideos Fusilli Lucchetti x 500 g.;$ 1.910,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22842.jpg
almacen;09/05/2024, 12:46:25;Aderezo a Base de Aceite Ahumada Hellmanns x 250 g.;$ 1.432,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000020000/20800.jpg
almacen;09/05/2024, 12:46:25;Aderezo a Base de Aceite Ahumada Hellmanns Pet x 340 g.;$6.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000020000/20802.jpg
almacen;09/05/2024, 12:46:25;Leche en Polvo 0% Lactosa Nido x 750 g.;$ 6.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27740.jpg
almacen;09/05/2024, 12:46:25;Te en Saquitos Canela La Virginia x 20 Un.;$ 4.270,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19295.jpg
almacen;09/05/2024, 12:46:25;Te en Saquitos Avellanas Taragüi x 20 Un.;$7.700,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000021000/21857.jpg
almacen;09/05/2024, 12:46:25;Cafe en Capsulas Cappuccino Tradicional La Virginia x 8 Un.;$ 7.160,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19047.jpg
almacen;09/05/2024, 12:46:25;Mermelada de Durazno Bc La Campagnola x 390 g.;$ 5.728,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17296.jpg
almacen;09/05/2024, 12:46:25;Chocolate para Taza Familiar Georgalos x 100 g.;$1.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1991.jpg
almacen;09/05/2024, 12:46:25;Té en Saquitos 1890 La Morenita x 50 Un.;$ 1.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000020000/20969.jpg
almacen;09/05/2024, 12:46:25;Endulzante Clásico Chuker x 400 cc.;$ 21.200,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24553.jpg
almacen;09/05/2024, 12:46:25;Turrón de Maní Bariloche x 25 g.;$ 14.840,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000009000/9980.jpg
almacen;09/05/2024, 12:46:25;Café Instantáneo Original Nescafé Dolca x 50g.;$1.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25868.jpg
almacen;09/05/2024, 12:46:25;Café Instantáneo Clásico Dp La Virginia x 170 g.;$ 1.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000015000/15637.jpg
almacen;09/05/2024, 12:46:25;Café Instantáneo Suave La Virginia x 170 g.;$1.050,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000015000/15639.jpg
almacen;09/05/2024, 12:46:25;Tapas para Empanadas Libre de Gluten x 12 Un- La Salteña x 330 g.;$ 990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26393.jpg
almacen;09/05/2024, 12:46:25;Alfajor Chocolate Triple Pepitos x 57 g.;$ 742,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2587.jpg
almacen;09/05/2024, 12:46:25;Chocolate Tres Sueños Cadbury x 82 g.;$1000.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14629.jpg
almacen;09/05/2024, 12:46:25;Mini Tostaditas Queso Twistos x 155 g.;$ 770,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14389.jpg
almacen;09/05/2024, 12:46:25;Polvo para Preparar Bizcochuelo Vainilla Exquisita x 540 g.;$1.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26175.jpg
almacen;09/05/2024, 12:46:25;Chocolate Blanco con Galletitas Oreo Milka x 55g;$ 1.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1365.jpg
almacen;09/05/2024, 12:46:25;Café Instantáneo Capuccino Light Dp La Virginia x 100 g.;$ 1.120,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17509.jpg
almacen;09/05/2024, 12:46:25;Cafe en Capsulas Espresso La Virginia x 10 Un.;$1.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19045.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate Compuesta c/ Hierbas Serranas CBSé x 500 g.;$ 1.409,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14722.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate Frutos del Bosque CBSé x 500 g.;$1.900,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14729.jpg
almacen;09/05/2024, 12:46:25;Té en Saquitos Durazno La Virginia x 20 un.;$ 1.750,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000004000/4249.jpg
almacen;09/05/2024, 12:46:25;Fideos Mostachol Rayado Fort Favorita x 500 g.;$ 1.312,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8117.jpg
almacen;09/05/2024, 12:46:25;Salsa Pomarola con Zapallo Knorr x 340 g.;$2.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25545.jpg
almacen;09/05/2024, 12:46:25;Tubos de Maiz sabor Queso 3D x 85 g.;$ 2.200,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25804.jpg
almacen;09/05/2024, 12:46:25;Polvo para Preparar Brownies Exquisita x 425 g.;$ 1.650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26613.jpg
almacen;09/05/2024, 12:46:25;Café Instantáneo Suave Nescafé Dolca x 50g.;$13.550,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25864.jpg
almacen;09/05/2024, 12:46:25;Galletitas de Avena con Pasas 9 de Oro x 180 g.;$ 12.950,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25628.jpg
almacen;09/05/2024, 12:46:25;Té Placeres Manzana Canela y Miel Taragui x 20 un.;$ 8.417,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8733.jpg
almacen;09/05/2024, 12:46:25;Papas Fritas sabor Queso Pringles x 109 g.;$1.900,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26142.jpg
almacen;09/05/2024, 12:46:25;Chocolate con Yogurt Frutilla Cadbury x 82 g.;$ 1.640,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14625.jpg
almacen;09/05/2024, 12:46:25;Cookies con Chips Colores 9 de Oro x 180 g.;$ 1.312,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25634.jpg
almacen;09/05/2024, 12:46:25;Café Tostado y Molido Equilibrado Nescafé Gold x 250g.;$2.200,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24899.jpg
almacen;09/05/2024, 12:46:25;Bananita Dolca Nestlé x 30g.;$ 1.700,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25924.jpg
almacen;09/05/2024, 12:46:25;Té en Hebras Taraguí x 180 g.;$ 1.360,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3156.jpg
almacen;09/05/2024, 12:46:25;Café Instantáneo Cappuccino Espuma de Vainilla Dp La Virginia x 155 g.;$12.300,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17512.jpg
almacen;09/05/2024, 12:46:25;Yerba Compuesta Verdeflor con Boldo x 500 g.;$ 11.460,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1140.jpg
almacen;09/05/2024, 12:46:25;Café Tostado y Molido Starbucks House Blend x 250 g.;$ 9.168,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11137.jpg
almacen;09/05/2024, 12:46:25;Yerba Compuesta con Menta Verdeflor x 500 g.;$2400.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000009000/9100.jpg
almacen;09/05/2024, 12:46:25;Té en Saquitos Rosa Mosqueta y Manzanilla La Virginia x 20 un.;$ 2.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000004000/4248.jpg
almacen;09/05/2024, 12:46:25;Salsa Bolognesa Knorr x 340 g.;$3.450,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25543.jpg
almacen;09/05/2024, 12:46:25;Café Tostado y Molido Intenso Nescafé Gold x 250 g.;$ 2.740,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22740.jpg
almacen;09/05/2024, 12:46:25;Aderezo Vegana sin Tacc Pet Hellmans x 340 g.;$ 2.329,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000021000/21734.jpg
almacen;09/05/2024, 12:46:25;Alfajor Triple Oreo x 56 g.;$1.800,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14592.jpg
almacen;09/05/2024, 12:46:25;Fideos Fusilli Lucchetti x 500 g.;$ 1.510,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19201.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/Leche Choco Swing Milka x 300 g.;$ 1.208,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11272.jpg
almacen;09/05/2024, 12:46:25;Café Tostado y Molido Starbucks Veranda x 250 g.;$4.200,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24587.jpg
almacen;09/05/2024, 12:46:25;Bastonitos Extra Queso Krach-Itos x 150 g.;$ 3.980,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22801.jpg
almacen;09/05/2024, 12:46:25;Alfajor Chocolate Blanco Milka Mousse Triple x 55 g.;$ 2.786,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2836.jpg
almacen;09/05/2024, 12:46:25;Puré Chef x 100 g.;$280.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000021000/21019.jpg
almacen;09/05/2024, 12:46:25;Papas Fritas sabor Crema y Cebolla Pringles x 109 g.;$ 189,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26141.jpg
almacen;09/05/2024, 12:46:25;Yerba Compuesta con Naranja Verdeflor x 500 g.;$4800.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11555.jpg
almacen;09/05/2024, 12:46:25;Yerba Compuesta con Peperina Verdeflor x 500 g.;$ 2.790,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11556.jpg
almacen;09/05/2024, 12:46:25;Premezcla para preparar Galletitas de Vainilla con Chips Exquisita x 300 g.;$ 2.092,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000016000/16696.jpg
almacen;09/05/2024, 12:46:25;Leche en Polvo Etapa 4 Realidad Aumentada Lata Nido x 800 g.;$5.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27718.jpg
almacen;09/05/2024, 12:46:25;Chocolate con Leche y Maní Cofler Block x 110 g.;$ 5.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000070/78.jpg
almacen;09/05/2024, 12:46:25;Nachos Sabor Queso Doritos x 129 g.;$ 4.080,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24654.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate c/Palo de Monte La Merced x 500 g.;$6.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000013000/13153.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate c/Palo Campo & Monte La Merced x 500 g.;$ 5.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000013000/13155.jpg
almacen;09/05/2024, 12:46:25;Café Tostado y Molido Starbucks Caffé Verona x 250 g .;$ 4.680,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11139.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/Leche Toblerone x 100 g.;$2.650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6789.jpg
almacen;09/05/2024, 12:46:25;Chocolate Blanco Milka x 55 g.;$ 2.346,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000009000/9620.jpg
almacen;09/05/2024, 12:46:25;Oblea Rellena Oreo Milka Chocopause x 45 g.;$1.500,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1714.jpg
almacen;09/05/2024, 12:46:25;Chocolate con Leche Milka x 150 g.;$ 1.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000005000/5074.jpg
almacen;09/05/2024, 12:46:25;Alfajor Chocolate Triple Torta Terrabusi x 70 g.;$3.300,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2522.jpg
almacen;09/05/2024, 12:46:25;Polvo para Preparar Helados Chocolate Exquisita x 55 g.;$ 3.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000021000/21986.jpg
almacen;09/05/2024, 12:46:25;Chocolate con Leche Milka x 55 g.;$3750.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000005000/5619.jpg
almacen;09/05/2024, 12:46:25;Caramelos Menthoplus Strong x 20 g.;$ 2.950,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1525.jpg
almacen;09/05/2024, 12:46:25;Té en Saquitos Verde Citrus La Virginia x 20 un.;$ 1.917,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000004000/4347.jpg
almacen;09/05/2024, 12:46:25;Café Instantáneo Clásico La Virginia x 170 g.;$4.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000015000/15638.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Leche Aireado Almendras Milka Leger x 110 g.;$ 3.300,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14616.jpg
almacen;09/05/2024, 12:46:25;Chocolate Blanco Milka Relleno con Dulce de Leche x 67 g.;$2.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000004000/4122.jpg
almacen;09/05/2024, 12:46:25;Leche en Polvo Orgánica Nido x 800 g.;$ 2.250,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26143.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Leche y Almendras Cadbury x 82 g.;$3.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14627.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Yogurt Frutilla Cadbury x 162 g.;$ 2.900,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14628.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Leche Aireado Milka Leger x 50 g.;$ 2.320,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14631.jpg
almacen;09/05/2024, 12:46:25;Chocolate Intense Cadbury x 25 g.;$7.700,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14637.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/Leche Castañas y Caramelo Milka x 155g;$ 7.160,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000015000/15668.jpg
almacen;09/05/2024, 12:46:25;Premezcla para preparar Galletitas de Chocolate con Chip Exquisita x 300 g.;$ 5.728,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000016000/16697.jpg
almacen;09/05/2024, 12:46:25;Polvo para Preparar Bizcochuelo Fortificado Vainilla Favorita x 450 g.;$2850.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000018000/18015.jpg
almacen;09/05/2024, 12:46:25;Polvo para Preparar Bizcochuelo Fortificado Chocolate Favorita x 450 g.;$ 1.870,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000018000/18016.jpg
almacen;09/05/2024, 12:46:25;Chocolate Relleno c/D. de Leche Milka x 67 g.;$2.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000007000/7780.jpg
almacen;09/05/2024, 12:46:25;Cafe en Capsulas Cappuccino La Virginia x 8 Un.;$ 1.870,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19049.jpg
almacen;09/05/2024, 12:46:25;Chocolate Blanco con Galletitas Oreo Milka x 20g.;$1.850,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000001000/1388.jpg
almacen;09/05/2024, 12:46:25;Cafe Instantaneo Descafeinado Kalma La Virginia x 100 g.;$ 1.610,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000018000/18296.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate c/ Palo Naranja CBSé x 500 g.;$ 1.288,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14723.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate c/ Palo Pomelo CBSé x 500 g.;$1050.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14726.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate c/ Palo Jengibre CBSé x 500 g.;$ 947,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14730.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Leche Almendras Milka x155g;$1.050,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8885.jpg
almacen;09/05/2024, 12:46:25;Chocolate Blanco con Galletitas Oreo Milka x 155g;$ 990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8886.jpg
almacen;09/05/2024, 12:46:25;Salsa Pomarola Balance Knorr x 340 g.;$ 742,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25542.jpg
almacen;09/05/2024, 12:46:25;Te en Saquitos Manzana y Canela La Virginia x 20 Un.;$2500.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000025000/25578.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate en Saquitos Taragui x 100 un.;$ 2.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000013000/13819.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Leche Aireado Milka Leger x 110 g.;$ 1.397,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14611.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Leche Aireado Combinado Milka Leger x 110 g.;$5.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14614.jpg
almacen;09/05/2024, 12:46:25;Huevo de Pascuas con Cereal Premium Bariloche x 80 g.;$ 4.180,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17944.jpg
almacen;09/05/2024, 12:46:25;Chocolate Blanco Relleno con Dulce de Leche Mecano x 45 g.;$4800.00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22817.jpg
almacen;09/05/2024, 12:46:25;Chocolate Intense Cadbury x 162 g.;$ 2.940,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14626.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Leche Aireado Almendras Milka Leger x 50 g.;$ 2.205,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14632.jpg
almacen;09/05/2024, 12:46:25;Chocolate c/ Leche Aireado Combinado Milka Leger x 50 g.;$2.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14635.jpg
almacen;09/05/2024, 12:46:25;Chocolate Tres Sueños Cadbury x 25 g.;$ 1.910,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14636.jpg
almacen;09/05/2024, 12:46:25;Yerba Mate c/ Palo Tradicional Piporé x 1 Kg.;$ 1.432,50;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000014000/14905.jpg
almacen;09/05/2024, 12:46:25;Chocolate Blanco con Maní Shot x 35 g.;$2.200,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000024000/24378.jpg
almacen;09/05/2024, 12:46:25;Té en Saquitos Taragüí Verde x 20 un.;$ 1.700,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/327.jpg
almacen;09/05/2024, 12:46:25;Baño de Repostería con Leche Georgalos x 150 g.;$ 1.360,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3913.jpg
almacen;09/05/2024, 12:46:25;Cappuccino Tradicional Sobres La Virginia x 10 Un.;$ 4.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000017000/17742.jpg
almacen;09/05/2024, 12:46:25;Te en Saquitos Verde Higo Taragui x 20 Un.;$ 3.740,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000022000/22868.jpg
almacen;09/05/2024, 12:46:25;Chocolate con Avellanas Enteras Milka x 270 g.;$3.300,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27478.jpg
almacen;09/05/2024, 12:46:25;Chocolate con Leche Oreo Brownie Milka x 100 g.;$ 3.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000027000/27480.jpg
almacen;09/05/2024, 12:46:25;Cafe en Capsulas Cappuccino DDL La Virginia x 8 Un.;$2.150,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000019000/19048.jpg
