Categoria;Producto;Precio;URL de la imagen;Fecha y hora;pagina
frutas-y-verduras;Espinaca Baby Hojas Verdes y Rojas Rie La Huerta x 150 g.;$ 2.490,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26893.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Puerro Envasado x 250 g.;$ 1.100,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Lechuga Hidropónica Mantecosa x 1 Un.;$ 2.290,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix Frutas Secas The Happy Snack x 300 g.;$ 2.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26913.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix de Frutos Secos Tropical El Peoncito x 100 g.;$ 1.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000000000/549.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Piña (Kg);$ 2.890,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2599.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Espinaca y Acelga Lavada y Cortada Mic Rie La Huerta x 500 g.;$ 4.990,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix de Frutas Secas Desec Patagónico El Peoncito x 100 g.;$ 3.400,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000009000/9006.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Nueces Peladas Pote Conosur x 100 g.;$ 3.000,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8752.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Pistacho c/Cascara Salado y Tostado El Peoncito x 200 g.;$ 4.890,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11320.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Cramberries El Peoncito x 150 g.;$ 6.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000011000/11323.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Semillas de Chía For Good x 150 g.;$ 7.999,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000004000/4931.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Cebolla Verdeo (Kg);$ 3.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2379.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Choclo sin chala (Kg);$ 960,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2380.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix de Frutas Secas El Peoncito x 100 g.;$ 3.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3172.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Pasas de Uva Moscatel El Peoncito x 250 g.;$ 3.050,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3434.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix Brócoli Coliflor x 300 g.;$ 2.990,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Almendras La Anónima (Kg);$ 2.850,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Cebolla en Tubo (Kg);$ 2.000,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Zanahoria Rallada Roots x 250 g.;$ 2.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26857.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Espinaca Baby Rie La Huerta x 150 g.;$ 3.550,00;;22/05/2024, 00:00:43;1
frutas-y-verduras;Kale & Remolacha Sueño Verde x 200 g.;$ 6.200,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26862.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Almendras Peladas Medianas El Peoncito x 250 g.;$ 1.590,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6640.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Mix Europeo El Peoncito x 250 g.;$ 6.650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000006000/6646.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Ensalada Lechuga Repollo y Zanahoria Rie La Huerta x 200 g.;$ 5.000,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26872.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Ensalada Rúcula y Radicchio Sueño Verde x 110 g.;$ 4.100,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26876.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Plátano (Kg);$ 3.290,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3316.jpg;22/05/2024, 00:00:43;1
frutas-y-verduras;Coco (Kg);$ 4.390,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000007000/7136.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Maní Japones Conosur x 400 g.;$ 3.750,00;;22/05/2024, 00:00:45;2
frutas-y-verduras;Mix de Frutas Secas Maní Almendras Casta Croppers x 80 g.;$ 635,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26881.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Radiccio Envasado x 320 gr;$ 2.290,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000003000/3333.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Chips de Manzana Roja Fruch x 35 g.;$ 1.690,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26885.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Pasas de Uva Sultaninas La Parmesana x 250 g.;$ 142,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8454.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Chips de Manzana Verde Fruch x 35 g.;$ 1.690,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26886.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Mix de Frutas The Happy Snack x 40 g.;$ 880,00;;22/05/2024, 00:00:45;2
frutas-y-verduras;Mix Europa The Happy Snack x 40 g.;$ 920,00;;22/05/2024, 00:00:45;2
frutas-y-verduras;Mix Desayuno The Happy Snack x 40 g.;$ 880,00;;22/05/2024, 00:00:45;2
frutas-y-verduras;Mix Energético The Healthy Snack x 50 g.;$ 87,00;;22/05/2024, 00:00:45;2
frutas-y-verduras;Pistachos Tostados y Salados El Peoncito x 100 g.;$ 5.000,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000008000/8462.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Avellanas Peladas Villares x 150 g.;$ 315,00;;22/05/2024, 00:00:45;2
frutas-y-verduras;Semillas de Girasol El Peoncito x 100 g.;$ 1.450,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2839.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Semillas de Chía El Peoncito x 100 g.;$ 1.650,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000002000/2840.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Lechuga Hidropónica Variedades x 1 Un.;$ 1.690,00;;22/05/2024, 00:00:45;2
frutas-y-verduras;Mix Desayuno The Happy Snack x 300 g.;$ 5.350,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26914.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Ensalada Cítrica Sueño Verde x 200 g.;$ 3.990,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000026000/26916.jpg;22/05/2024, 00:00:45;2
frutas-y-verduras;Semillas de Chía Genser x 150 g.;$ 999,00;https://d1on8qs0xdu5jz.cloudfront.net/web/images/productos/c/0000010000/10021.jpg;22/05/2024, 00:00:45;2
